order_id,order_date,country_id,category_id,amount
267608,2021-04-09,54,1,4742.00
267609,2021-04-09,30,4,7044.00
267610,2021-04-09,20,3,7975.00
267611,2021-04-09,43,2,5214.00
267612,2021-04-09,52,2,4163.00
267613,2021-04-09,45,2,5511.00
267614,2021-04-09,38,4,4252.00
267615,2021-04-09,19,1,5806.00
267616,2021-04-09,4,1,2787.00
267617,2021-04-09,18,2,7960.00
267618,2021-04-09,7,3,3867.00
267619,2021-04-09,34,4,7141.00
267620,2021-04-09,56,3,3089.00
267621,2021-04-09,18,4,7450.00
267622,2021-04-09,9,5,6261.00
267623,2021-04-09,55,2,5370.00
267624,2021-04-09,8,4,3911.00
267625,2021-04-09,10,2,5934.00
267626,2021-04-09,13,3,6395.00
267627,2021-04-09,39,3,299.00
267628,2021-04-09,49,1,2104.00
267629,2021-04-09,24,2,7887.00
267630,2021-04-09,39,4,2654.00
267631,2021-04-09,12,5,3285.00
267632,2021-04-09,30,5,1555.00
267633,2021-04-09,11,3,6181.00
267634,2021-04-09,31,5,7039.00
267635,2021-04-09,28,5,3780.00
267636,2021-04-09,10,5,6683.00
267637,2021-04-09,17,1,1159.00
267638,2021-04-09,53,4,5239.00
267639,2021-04-09,26,1,2357.00
267640,2021-04-09,54,4,1284.00
267641,2021-04-09,49,4,3822.00
267642,2021-04-09,2,3,1696.00
267643,2021-04-09,39,5,7336.00
267644,2021-04-09,35,5,6741.00
267645,2021-04-09,15,1,1198.00
267646,2021-04-09,21,4,4822.00
267647,2021-04-09,36,1,6653.00
267648,2021-04-09,6,2,5281.00
267649,2021-04-09,20,2,1899.00
267650,2021-04-09,19,4,4841.00
267651,2021-04-09,5,2,362.00
267652,2021-04-09,36,3,4093.00
267653,2021-04-09,51,1,4729.00
267654,2021-04-09,25,5,2317.00
267655,2021-04-09,39,2,4031.00
267656,2021-04-09,52,3,3542.00
267657,2021-04-09,3,2,2084.00
267658,2021-04-09,21,1,2902.00
267659,2021-04-09,50,1,4823.00
267660,2021-04-09,10,4,1425.00
267661,2021-04-09,20,1,6368.00
267662,2021-04-09,55,4,6504.00
267663,2021-04-09,29,3,7446.00
267664,2021-04-09,1,1,5235.00
267665,2021-04-09,54,5,4279.00
267666,2021-04-09,41,4,6321.00
267667,2021-04-09,6,5,3126.00
267668,2021-04-09,52,1,4920.00
267669,2021-04-09,51,5,1882.00
267670,2021-04-09,30,3,7369.00
267671,2021-04-09,44,1,5805.00
267672,2021-04-09,23,5,4271.00
267673,2021-04-09,8,3,3765.00
267674,2021-04-09,17,4,3375.00
267675,2021-04-09,23,1,2241.00
267676,2021-04-09,50,3,3828.00
267677,2021-04-09,34,5,3647.00
267678,2021-04-09,14,1,1864.00
267679,2021-04-09,16,3,2456.00
267680,2021-04-09,11,1,6915.00
267681,2021-04-09,50,5,2184.00
267682,2021-04-09,36,2,4128.00
267683,2021-04-09,36,4,2921.00
267684,2021-04-09,38,5,3153.00
267685,2021-04-09,9,2,4495.00
267686,2021-04-09,18,1,3277.00
267687,2021-04-09,35,1,2987.00
267688,2021-04-09,11,4,2533.00
267689,2021-04-09,53,3,2897.00
267690,2021-04-09,32,3,7733.00
267691,2021-04-09,7,2,598.00
267692,2021-04-09,24,5,1179.00
267693,2021-04-09,16,1,3190.00
267694,2021-05-09,31,3,746.00
267695,2021-05-09,8,3,3723.00
267696,2021-05-09,36,1,2946.00
267697,2021-05-09,20,5,1554.00
267698,2021-05-09,47,5,1016.00
267699,2021-05-09,49,3,5809.00
267700,2021-05-09,51,3,7913.00
267701,2021-05-09,53,2,2384.00
267702,2021-05-09,7,4,627.00
267703,2021-05-09,45,4,1602.00
267704,2021-05-09,8,2,6559.00
267705,2021-05-09,56,3,3110.00
267706,2021-05-09,29,4,325.00
267707,2021-05-09,40,5,4481.00
267708,2021-05-09,5,4,5315.00
267709,2021-05-09,32,5,5236.00
267710,2021-05-09,48,5,6814.00
267711,2021-05-09,14,5,2832.00
267712,2021-05-09,30,4,3930.00
267713,2021-05-09,35,2,5784.00
267714,2021-05-09,19,1,640.00
267715,2021-05-09,15,2,6689.00
267716,2021-05-09,6,2,3415.00
267717,2021-05-09,8,5,6433.00
267718,2021-05-09,26,3,2059.00
267719,2021-05-09,4,2,1495.00
267720,2021-05-09,32,4,2214.00
267721,2021-05-09,13,4,649.00
267722,2021-05-09,10,1,2266.00
267723,2021-05-09,32,2,4259.00
267724,2021-05-09,34,3,5712.00
267725,2021-05-09,8,1,4399.00
267726,2021-05-09,46,1,7482.00
267727,2021-05-09,23,1,2631.00
267728,2021-05-09,17,2,4292.00
267729,2021-05-09,44,1,4960.00
267730,2021-05-09,49,2,3058.00
267731,2021-05-09,24,4,6016.00
267732,2021-05-09,21,1,4891.00
267733,2021-05-09,24,1,2148.00
267734,2021-05-09,19,2,5799.00
267735,2021-05-09,34,1,7610.00
267736,2021-05-09,48,1,4913.00
267737,2021-05-09,56,5,3108.00
267738,2021-05-09,25,2,6293.00
267739,2021-05-09,39,5,6321.00
267740,2021-05-09,51,5,7878.00
267741,2021-05-09,12,1,1863.00
267742,2021-05-09,5,3,3769.00
267743,2021-05-09,25,5,7851.00
267744,2021-05-09,46,3,2196.00
267745,2021-05-09,27,2,2391.00
267746,2021-05-09,26,4,7666.00
267747,2021-05-09,35,5,1223.00
267748,2021-05-09,11,4,3238.00
267749,2021-05-09,20,1,5892.00
267750,2021-05-09,28,4,4736.00
267751,2021-05-09,51,2,1992.00
267752,2021-05-09,1,3,7573.00
267753,2021-05-09,34,2,7676.00
267754,2021-05-09,22,5,115.00
267755,2021-05-09,39,3,7878.00
267756,2021-05-09,50,3,3101.00
267757,2021-05-09,31,5,868.00
267758,2021-05-09,47,2,2531.00
267759,2021-05-09,13,1,7772.00
267760,2021-05-09,31,2,2708.00
267761,2021-05-09,6,4,7485.00
267762,2021-05-09,47,1,7554.00
267763,2021-05-09,32,3,2287.00
267764,2021-05-09,6,5,7873.00
267765,2021-05-09,2,1,2934.00
267766,2021-05-09,1,5,3321.00
267767,2021-05-09,4,1,1449.00
267768,2021-05-09,35,4,7611.00
267769,2021-05-09,38,5,1983.00
267770,2021-05-09,41,3,7473.00
267771,2021-05-09,29,2,3063.00
267772,2021-05-09,43,1,2179.00
267773,2021-05-09,37,4,6605.00
267774,2021-05-09,49,5,3076.00
267775,2021-05-09,28,5,175.00
267776,2021-05-09,7,5,1922.00
267777,2021-05-09,11,2,1011.00
267778,2021-05-09,42,2,7688.00
267779,2021-05-09,37,1,1358.00
267780,2021-05-09,14,1,3575.00
267781,2021-05-09,20,3,1653.00
267782,2021-05-09,46,5,1840.00
267783,2021-05-09,36,4,5063.00
267784,2021-05-09,21,5,50.00
267785,2021-05-09,5,5,2225.00
267786,2021-05-09,50,1,2650.00
267787,2021-05-09,42,1,2788.00
267788,2021-05-09,46,4,7070.00
267789,2021-05-09,10,2,4014.00
267790,2021-05-09,53,3,6286.00
267791,2021-05-09,2,4,321.00
267792,2021-05-09,27,3,7305.00
267793,2021-05-09,2,2,4946.00
267794,2021-05-09,52,4,500.00
267795,2021-05-09,3,4,5457.00
267796,2021-05-09,33,2,3907.00
267797,2021-05-09,41,1,1168.00
267798,2021-05-09,46,2,3073.00
267799,2021-05-09,27,1,4993.00
267800,2021-05-09,23,3,58.00
267801,2021-05-09,51,4,4986.00
267802,2021-05-09,14,4,4197.00
267803,2021-05-09,40,3,3023.00
267804,2021-05-09,24,3,145.00
267805,2021-05-09,18,5,3239.00
267806,2021-05-09,44,3,517.00
267807,2021-05-09,11,1,3755.00
267808,2021-05-09,31,1,2188.00
267809,2021-05-09,3,2,1707.00
267810,2021-05-09,23,4,3776.00
267811,2021-05-09,28,3,5049.00
267812,2021-05-09,16,2,5507.00
267813,2021-05-09,9,4,3399.00
267814,2021-05-09,7,1,6218.00
267815,2021-05-09,33,4,2255.00
267816,2021-05-09,21,2,3474.00
267817,2021-05-09,44,5,642.00
267818,2021-05-09,22,2,2367.00
267819,2021-05-09,45,1,6315.00
267820,2021-05-09,56,4,5606.00
267821,2021-05-09,12,2,7859.00
267822,2021-05-09,9,2,243.00
267823,2021-05-09,35,1,946.00
267824,2021-05-09,52,1,5057.00
267825,2021-05-09,22,1,7564.00
267826,2021-05-09,43,3,7092.00
267827,2021-05-09,27,5,2905.00
267828,2021-05-09,13,5,117.00
267829,2021-05-09,23,2,6349.00
267830,2021-05-09,40,4,7352.00
267831,2021-05-09,17,3,1322.00
267832,2021-05-09,39,4,2052.00
267833,2021-05-09,18,2,3244.00
267834,2021-05-09,42,5,2327.00
267835,2021-05-09,55,3,5773.00
267836,2021-05-09,48,3,3544.00
267837,2021-05-09,10,3,6482.00
267838,2021-05-09,39,2,7332.00
267839,2021-05-09,45,3,6008.00
267840,2021-05-09,25,3,2364.00
267841,2021-05-09,48,4,3698.00
267842,2021-05-09,54,3,5360.00
267843,2021-05-09,53,4,6879.00
267844,2021-05-09,37,2,584.00
267845,2021-05-09,30,5,5827.00
267846,2021-05-09,38,4,4593.00
267847,2021-05-09,56,2,4718.00
267848,2021-05-09,54,1,7365.00
267849,2021-05-09,16,5,2358.00
267850,2021-05-09,50,4,3516.00
267851,2021-05-09,38,2,4772.00
267852,2021-05-09,16,1,7288.00
267853,2021-05-09,26,1,5761.00
267854,2021-05-09,34,4,5453.00
267855,2021-05-09,38,3,4243.00
267856,2021-05-09,12,5,2160.00
267857,2021-05-09,25,4,5388.00
267858,2021-05-09,7,2,1513.00
267859,2021-05-09,42,4,1323.00
267860,2021-05-09,15,4,995.00
267861,2021-05-09,43,4,6399.00
267862,2021-05-09,47,4,6571.00
267863,2021-05-09,9,5,4868.00
267864,2021-05-09,50,2,5273.00
267865,2021-05-09,39,1,160.00
267866,2021-05-09,29,5,4126.00
267867,2021-05-09,2,5,6894.00
267868,2021-05-09,40,2,6307.00
267869,2021-05-09,37,3,6910.00
267870,2021-05-09,44,4,734.00
267871,2021-05-09,36,5,586.00
267872,2021-05-09,16,3,2164.00
267873,2021-05-09,30,3,5307.00
267874,2021-05-09,18,3,3268.00
267875,2021-05-09,17,1,740.00
267876,2021-05-09,54,2,3257.00
267877,2021-05-09,45,2,1511.00
267878,2021-05-09,10,5,1382.00
267879,2021-05-09,17,4,7758.00
267880,2021-05-09,12,3,1665.00
267881,2021-05-09,52,2,635.00
267882,2021-05-09,4,3,2429.00
267883,2021-05-09,55,1,3379.00
267884,2021-05-09,36,2,5606.00
267885,2021-05-09,29,1,1536.00
267886,2021-05-09,14,3,4491.00
267887,2021-05-09,1,2,1832.00
267888,2021-05-09,3,1,1336.00
267889,2021-05-09,8,4,2169.00
267890,2021-05-09,18,4,2972.00
267891,2021-05-09,41,5,6747.00
267892,2021-05-09,55,2,6286.00
267893,2021-05-09,6,1,1657.00
267894,2021-05-09,3,5,5653.00
267895,2021-05-09,17,5,1498.00
267896,2021-05-09,45,5,7261.00
267897,2021-05-09,22,4,2189.00
267898,2021-05-09,29,3,5558.00
267899,2021-05-09,1,4,1094.00
267900,2021-05-09,4,4,7739.00
267901,2021-05-09,41,4,3627.00
267902,2021-05-09,56,1,1271.00
267903,2021-05-09,48,2,6839.00
267904,2021-05-09,13,2,3358.00
267905,2021-05-09,24,5,2678.00
267906,2021-05-09,23,5,6392.00
267907,2021-05-09,47,3,5610.00
267908,2021-05-09,15,3,4398.00
267909,2021-05-09,43,5,1747.00
267910,2021-05-09,13,3,5602.00
267911,2021-05-09,34,5,1352.00
267912,2021-05-09,7,3,2860.00
267913,2021-05-09,55,5,5254.00
267914,2021-05-09,50,5,6921.00
267915,2021-05-09,1,1,7960.00
267916,2021-05-09,33,5,7967.00
267917,2021-05-09,41,2,6690.00
267918,2021-05-09,36,3,420.00
267919,2021-05-09,51,1,4287.00
267920,2021-05-09,55,4,3007.00
267921,2021-05-09,20,4,6893.00
267922,2021-05-09,14,2,1391.00
267923,2021-05-09,12,4,1099.00
267924,2021-05-09,15,1,2092.00
267925,2021-05-09,49,1,5071.00
267926,2021-05-09,9,3,2931.00
267927,2021-05-09,25,1,3796.00
267928,2021-05-09,49,4,3647.00
267929,2021-05-09,6,3,4332.00
267930,2021-05-09,30,1,7937.00
267931,2021-05-09,38,1,5317.00
267932,2021-05-09,33,1,296.00
267933,2021-05-09,5,1,5544.00
267934,2021-05-09,19,4,369.00
267935,2021-05-09,52,5,953.00
267936,2021-05-09,24,2,4855.00
267937,2021-05-09,33,3,4536.00
267938,2021-05-09,16,4,137.00
267939,2021-05-09,53,5,6311.00
267940,2021-05-09,26,5,1279.00
267941,2021-05-09,53,1,2016.00
267942,2021-05-09,27,4,6295.00
267943,2021-05-09,40,1,7665.00
267944,2021-05-09,15,5,3069.00
267945,2021-05-09,28,2,2395.00
267946,2021-05-09,52,3,209.00
267947,2021-05-09,54,5,4907.00
267948,2021-05-09,26,2,942.00
267949,2021-05-09,9,1,441.00
267950,2021-05-09,19,3,6529.00
267951,2021-05-09,35,3,4106.00
267952,2021-05-09,11,5,5877.00
267953,2021-05-09,28,1,1215.00
267954,2021-05-09,44,2,3553.00
267955,2021-05-09,30,2,6432.00
267956,2021-05-09,11,3,308.00
267957,2021-05-09,3,3,3667.00
267958,2021-05-09,20,2,1225.00
267959,2021-05-09,18,1,7383.00
267960,2021-05-09,43,2,5345.00
267961,2021-05-09,21,4,2877.00
267962,2021-05-09,31,4,3291.00
267963,2021-05-09,21,3,5044.00
267964,2021-05-09,22,3,2811.00
267965,2021-05-09,5,2,3961.00
267966,2021-05-09,19,5,7019.00
267967,2021-05-09,37,5,6784.00
267968,2021-05-09,32,1,1063.00
267969,2021-05-09,54,4,6052.00
267970,2021-06-09,24,1,5908.00
267971,2021-06-09,3,5,7502.00
267972,2021-06-09,8,1,7938.00
267973,2021-06-09,18,3,7757.00
267974,2021-06-09,23,1,4009.00
267975,2021-06-09,44,4,2252.00
267976,2021-06-09,14,3,6060.00
267977,2021-06-09,45,1,1784.00
267978,2021-06-09,4,3,4572.00
267979,2021-06-09,34,5,4888.00
267980,2021-06-09,31,3,804.00
267981,2021-06-09,36,3,2725.00
267982,2021-06-09,47,5,5473.00
267983,2021-06-09,2,3,7998.00
267984,2021-06-09,51,5,6279.00
267985,2021-06-09,54,3,261.00
267986,2021-06-09,2,5,7338.00
267987,2021-06-09,20,3,4799.00
267988,2021-06-09,5,5,1852.00
267989,2021-06-09,51,1,4224.00
267990,2021-06-09,16,5,6060.00
267991,2021-06-09,1,3,5892.00
267992,2021-06-09,15,1,1141.00
267993,2021-06-09,45,2,2132.00
267994,2021-06-09,1,1,4115.00
267995,2021-06-09,13,2,6756.00
267996,2021-06-09,56,3,1725.00
267997,2021-06-09,11,2,1628.00
267998,2021-06-09,41,2,2074.00
267999,2021-06-09,25,4,7218.00
268000,2021-06-09,9,3,7417.00
268001,2021-06-09,35,4,2928.00
268002,2021-06-09,38,3,4921.00
268003,2021-06-09,36,2,3827.00
268004,2021-06-09,8,4,1178.00
268005,2021-06-09,6,5,4706.00
268006,2021-06-09,40,2,2161.00
268007,2021-06-09,47,3,5180.00
268008,2021-06-09,5,1,3319.00
268009,2021-06-09,10,5,5468.00
268010,2021-06-09,54,5,2450.00
268011,2021-06-09,56,1,4723.00
268012,2021-06-09,48,1,4929.00
268013,2021-06-09,45,4,6304.00
268014,2021-06-09,16,1,7117.00
268015,2021-06-09,32,5,5946.00
268016,2021-06-09,29,5,5575.00
268017,2021-06-09,18,4,4637.00
268018,2021-06-09,11,3,2675.00
268019,2021-06-09,43,5,645.00
268020,2021-06-09,17,3,839.00
268021,2021-06-09,25,5,5251.00
268022,2021-06-09,22,1,5780.00
268023,2021-06-09,28,1,3166.00
268024,2021-06-09,31,2,488.00
268025,2021-06-09,1,4,7657.00
268026,2021-06-09,29,4,1201.00
268027,2021-06-09,55,3,5057.00
268028,2021-06-09,15,4,6039.00
268029,2021-06-09,12,1,2312.00
268030,2021-06-09,27,1,2081.00
268031,2021-06-09,27,3,5614.00
268032,2021-06-09,19,5,1018.00
268033,2021-06-09,22,5,634.00
268034,2021-06-09,50,2,452.00
268035,2021-06-09,47,4,1944.00
268036,2021-06-09,32,4,6576.00
268037,2021-06-09,52,5,7621.00
268038,2021-06-09,28,2,2471.00
268039,2021-06-09,37,5,204.00
268040,2021-06-09,44,2,7167.00
268041,2021-06-09,25,3,363.00
268042,2021-06-09,41,1,6099.00
268043,2021-06-09,7,5,4461.00
268044,2021-06-09,13,5,173.00
268045,2021-06-09,33,1,6187.00
268046,2021-06-09,8,2,4389.00
268047,2021-06-09,19,1,6232.00
268048,2021-06-09,32,2,7358.00
268049,2021-06-09,28,5,4259.00
268050,2021-06-09,12,2,5666.00
268051,2021-06-09,17,1,4709.00
268052,2021-06-09,19,3,1311.00
268053,2021-06-09,4,5,6093.00
268054,2021-06-09,11,1,3359.00
268055,2021-06-09,27,5,2792.00
268056,2021-06-09,40,4,2460.00
268057,2021-06-09,38,5,628.00
268058,2021-06-09,28,4,7959.00
268059,2021-06-09,49,4,7569.00
268060,2021-06-09,5,4,6350.00
268061,2021-06-09,13,4,4701.00
268062,2021-06-09,48,2,1882.00
268063,2021-06-09,55,5,1725.00
268064,2021-06-09,27,4,1403.00
268065,2021-06-09,56,4,6714.00
268066,2021-06-09,4,4,2440.00
268067,2021-06-09,16,3,4086.00
268068,2021-06-09,10,1,3245.00
268069,2021-06-09,6,4,3497.00
268070,2021-06-09,15,5,786.00
268071,2021-06-09,53,3,7186.00
268072,2021-06-09,35,5,3840.00
268073,2021-06-09,40,1,5846.00
268074,2021-06-09,25,1,5770.00
268075,2021-06-09,51,2,3742.00
268076,2021-06-09,39,2,5772.00
268077,2021-06-09,49,1,454.00
268078,2021-06-09,35,3,7873.00
268079,2021-06-09,33,3,4372.00
268080,2021-06-09,17,2,5644.00
268081,2021-06-09,46,2,6551.00
268082,2021-06-09,36,1,641.00
268083,2021-06-09,41,3,3444.00
268084,2021-06-09,37,1,4744.00
268085,2021-06-09,12,4,6131.00
268086,2021-06-09,23,5,7747.00
268087,2021-06-09,29,1,5962.00
268088,2021-06-09,53,5,7098.00
268089,2021-06-09,46,5,6101.00
268090,2021-06-09,1,2,6431.00
268091,2021-06-09,11,4,6630.00
268092,2021-06-09,9,2,2557.00
268093,2021-06-09,47,2,1474.00
268094,2021-06-09,9,5,3176.00
268095,2021-06-09,54,2,7745.00
268096,2021-06-09,20,2,719.00
268097,2021-06-09,3,1,6252.00
268098,2021-06-09,31,1,5811.00
268099,2021-06-09,23,3,1373.00
268100,2021-06-09,50,3,5297.00
268101,2021-06-09,1,5,3855.00
268102,2021-06-09,14,1,2130.00
268103,2021-06-09,51,4,4338.00
268104,2021-06-09,24,5,7420.00
268105,2021-06-09,28,3,3863.00
268106,2021-06-09,55,4,2964.00
268107,2021-06-09,33,5,7510.00
268108,2021-06-09,46,4,1174.00
268109,2021-06-09,8,5,4118.00
268110,2021-06-09,35,1,1012.00
268111,2021-06-09,45,3,4392.00
268112,2021-06-09,52,1,5288.00
268113,2021-06-09,7,3,3413.00
268114,2021-06-09,9,4,1418.00
268115,2021-06-09,18,5,6566.00
268116,2021-06-09,2,2,5040.00
268117,2021-06-09,17,4,3443.00
268118,2021-06-09,7,1,1131.00
268119,2021-06-09,2,4,7643.00
268120,2021-06-09,21,4,2205.00
268121,2021-06-09,37,2,7527.00
268122,2021-06-09,19,4,4328.00
268123,2021-06-09,23,2,935.00
268124,2021-06-09,14,2,7280.00
268125,2021-06-09,25,2,1470.00
268126,2021-06-09,10,2,5956.00
268127,2021-06-09,26,1,753.00
268128,2021-06-09,17,5,7622.00
268129,2021-06-09,35,2,2382.00
268130,2021-06-09,6,2,7937.00
268131,2021-06-09,26,4,7208.00
268132,2021-06-09,56,5,3819.00
268133,2021-06-09,47,1,4290.00
268134,2021-06-09,3,3,7433.00
268135,2021-06-09,21,3,5206.00
268136,2021-06-09,39,4,4729.00
268137,2021-06-09,42,5,6683.00
268138,2021-06-09,34,3,7184.00
268139,2021-06-09,49,3,7297.00
268140,2021-06-09,24,2,7649.00
268141,2021-06-09,49,5,1275.00
268142,2021-06-09,26,2,6687.00
268143,2021-06-09,8,3,6256.00
268144,2021-06-09,21,1,4298.00
268145,2021-06-09,44,5,3529.00
268146,2021-06-09,43,3,7785.00
268147,2021-06-09,52,2,4427.00
268148,2021-06-09,42,1,446.00
268149,2021-06-09,18,1,1169.00
268150,2021-06-09,55,2,3886.00
268151,2021-06-09,30,2,5071.00
268152,2021-06-09,33,4,6581.00
268153,2021-06-09,16,4,2257.00
268154,2021-06-09,54,4,630.00
268155,2021-06-09,12,3,4364.00
268156,2021-06-09,51,3,7750.00
268157,2021-06-09,30,5,6148.00
268158,2021-06-09,48,4,6114.00
268159,2021-06-09,34,1,885.00
268160,2021-06-09,36,5,3387.00
268161,2021-06-09,44,3,7620.00
268162,2021-06-09,46,1,3287.00
268163,2021-06-09,46,3,3821.00
268164,2021-06-09,48,3,6847.00
268165,2021-06-09,19,2,2215.00
268166,2021-06-09,52,3,3057.00
268167,2021-06-09,6,1,1611.00
268168,2021-06-09,4,2,5961.00
268169,2021-06-09,33,2,7536.00
268170,2021-06-09,5,3,3603.00
268171,2021-06-09,22,2,7271.00
268172,2021-06-09,56,2,3242.00
268173,2021-06-09,22,4,5617.00
268174,2021-06-09,36,4,5685.00
268175,2021-06-09,37,3,6404.00
268176,2021-06-09,21,5,6329.00
268177,2021-06-09,52,4,2317.00
268178,2021-06-09,14,5,5764.00
268179,2021-06-09,34,2,7756.00
268180,2021-06-09,44,1,5145.00
268181,2021-06-09,45,5,1564.00
268182,2021-06-09,42,2,5026.00
268183,2021-06-09,55,1,557.00
268184,2021-06-09,49,2,5356.00
268185,2021-06-09,12,5,2884.00
268186,2021-06-09,42,4,2027.00
268187,2021-06-09,13,1,4063.00
268188,2021-06-09,21,2,7180.00
268189,2021-06-09,41,5,5716.00
268190,2021-06-09,32,3,4049.00
268191,2021-06-09,29,3,1881.00
268192,2021-06-09,20,5,1334.00
268193,2021-06-09,20,1,5686.00
268194,2021-06-09,48,5,2555.00
268195,2021-06-09,6,3,3675.00
268196,2021-06-09,3,4,7847.00
268197,2021-06-09,38,2,6859.00
268198,2021-06-09,43,2,5182.00
268199,2021-06-09,10,4,1128.00
268200,2021-06-09,38,4,6223.00
268201,2021-06-09,11,5,2685.00
268202,2021-06-09,24,3,4988.00
268203,2021-06-09,43,4,6253.00
268204,2021-06-09,20,4,2283.00
268205,2021-06-09,39,3,1560.00
268206,2021-06-09,50,1,318.00
268207,2021-06-09,38,1,6886.00
268208,2021-06-09,9,1,5359.00
268209,2021-06-09,53,4,3060.00
268210,2021-06-09,2,1,5433.00
268211,2021-06-09,3,2,2200.00
268212,2021-06-09,10,3,1744.00
268213,2021-06-09,50,5,4670.00
268214,2021-06-09,37,4,4981.00
268215,2021-06-09,30,4,3202.00
268216,2021-06-09,26,5,7651.00
268217,2021-06-09,43,1,4255.00
268218,2021-06-09,16,2,3832.00
268219,2021-06-09,22,3,6987.00
268220,2021-06-09,40,5,6976.00
268221,2021-06-09,23,4,2442.00
268222,2021-06-09,30,3,1100.00
268223,2021-06-09,39,1,1216.00
268224,2021-06-09,7,4,5343.00
268225,2021-06-09,5,2,3442.00
268226,2021-06-09,31,5,1536.00
268227,2021-06-09,32,1,3519.00
268228,2021-06-09,15,3,1173.00
268229,2021-06-09,50,4,4933.00
268230,2021-06-09,53,2,7483.00
268231,2021-06-09,40,3,906.00
268232,2021-06-09,54,1,790.00
268233,2021-06-09,15,2,5731.00
268234,2021-06-09,14,4,878.00
268235,2021-06-09,34,4,94.00
268236,2021-06-09,18,2,6433.00
268237,2021-06-09,29,2,4623.00
268238,2021-06-09,24,4,436.00
268239,2021-06-09,13,3,5395.00
268240,2021-06-09,30,1,7444.00
268241,2021-06-09,39,5,6739.00
268242,2021-06-09,7,2,2860.00
268243,2021-06-09,53,1,3324.00
268244,2021-07-09,27,2,7963.00
268245,2021-07-09,2,1,5308.00
268246,2021-07-09,10,5,5371.00
268247,2021-07-09,5,2,764.00
268248,2021-07-09,26,4,3820.00
268249,2021-07-09,24,1,6565.00
268250,2021-07-09,14,1,496.00
268251,2021-07-09,44,2,2954.00
268252,2021-07-09,30,3,4907.00
268253,2021-07-09,17,4,7731.00
268254,2021-07-09,40,4,51.00
268255,2021-07-09,19,4,3033.00
268256,2021-07-09,22,5,3264.00
268257,2021-07-09,3,3,4740.00
268258,2021-07-09,56,3,1851.00
268259,2021-07-09,7,2,6968.00
268260,2021-07-09,43,5,3212.00
268261,2021-07-09,39,2,2967.00
268262,2021-07-09,11,1,6053.00
268263,2021-07-09,56,4,5712.00
268264,2021-07-09,50,2,1462.00
268265,2021-07-09,55,5,4324.00
268266,2021-07-09,12,4,2102.00
268267,2021-07-09,3,1,4231.00
268268,2021-07-09,18,4,3453.00
268269,2021-07-09,32,4,5420.00
268270,2021-07-09,9,2,6475.00
268271,2021-07-09,42,1,4964.00
268272,2021-07-09,31,1,3756.00
268273,2021-07-09,35,3,4117.00
268274,2021-07-09,24,3,1266.00
268275,2021-07-09,45,4,6540.00
268276,2021-07-09,28,5,728.00
268277,2021-07-09,55,1,5369.00
268278,2021-07-09,43,2,2583.00
268279,2021-07-09,7,1,5441.00
268280,2021-07-09,47,4,1798.00
268281,2021-07-09,11,3,2334.00
268282,2021-07-09,15,2,5688.00
268283,2021-07-09,13,5,6883.00
268284,2021-07-09,31,3,3163.00
268285,2021-07-09,23,3,1492.00
268286,2021-07-09,16,4,5337.00
268287,2021-07-09,25,4,3427.00
268288,2021-07-09,51,1,1322.00
268289,2021-07-09,33,3,2542.00
268290,2021-07-09,44,5,300.00
268291,2021-07-09,32,2,2912.00
268292,2021-07-09,16,1,425.00
268293,2021-07-09,42,3,2876.00
268294,2021-07-09,49,3,1141.00
268295,2021-07-09,7,3,5560.00
268296,2021-07-09,13,1,4173.00
268297,2021-07-09,14,4,5258.00
268298,2021-07-09,10,2,4603.00
268299,2021-07-09,11,5,5356.00
268300,2021-07-09,20,4,7124.00
268301,2021-07-09,12,3,4338.00
268302,2021-07-09,38,1,2231.00
268303,2021-07-09,8,5,2188.00
268304,2021-07-09,36,2,4321.00
268305,2021-07-09,19,2,3504.00
268306,2021-07-09,17,2,1988.00
268307,2021-07-09,46,5,173.00
268308,2021-07-09,46,3,1823.00
268309,2021-07-09,33,2,5848.00
268310,2021-07-09,29,2,2637.00
268311,2021-07-09,3,5,7608.00
268312,2021-07-09,9,3,892.00
268313,2021-07-09,22,4,6102.00
268314,2021-07-09,28,2,2795.00
268315,2021-07-09,24,4,5320.00
268316,2021-07-09,42,2,4917.00
268317,2021-07-09,7,5,1611.00
268318,2021-07-09,28,3,5199.00
268319,2021-07-09,34,3,944.00
268320,2021-07-09,6,3,1376.00
268321,2021-07-09,54,2,2402.00
268322,2021-07-09,19,3,2769.00
268323,2021-07-09,51,3,4169.00
268324,2021-07-09,5,3,2777.00
268325,2021-07-09,48,5,4501.00
268326,2021-07-09,43,1,6811.00
268327,2021-07-09,27,5,2570.00
268328,2021-07-09,10,4,3463.00
268329,2021-07-09,11,2,5844.00
268330,2021-07-09,20,1,520.00
268331,2021-07-09,20,3,1524.00
268332,2021-07-09,38,2,1767.00
268333,2021-07-09,11,4,7821.00
268334,2021-07-09,52,4,7967.00
268335,2021-07-09,45,3,7957.00
268336,2021-07-09,54,4,7324.00
268337,2021-07-09,4,5,7580.00
268338,2021-07-09,15,1,4931.00
268339,2021-07-09,1,4,263.00
268340,2021-07-09,34,1,3849.00
268341,2021-07-09,37,4,6006.00
268342,2021-07-09,4,2,6180.00
268343,2021-07-09,35,1,2586.00
268344,2021-07-09,53,5,330.00
268345,2021-07-09,38,3,64.00
268346,2021-07-09,6,5,4744.00
